2024-2-29 10:22:27-log: Cannot access game frame or container.
2024-2-29 10:22:27-debug: asset-db:require-engine-code (1704ms)
2024-2-29 10:22:28-debug: [Assets Memory track]: asset-db-plugin-register: programming start:93.29MB, end 96.79MB, increase: 3.50MB
2024-2-29 10:22:28-debug: [Assets Memory track]: asset-db-plugin-register: engine-extends start:96.84MB, end 100.43MB, increase: 3.59MB
2024-2-29 10:22:28-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:22.36MB, end 92.68MB, increase: 70.32MB
2024-2-29 10:22:28-log: Cocos Creator v3.8.1
2024-2-29 10:22:28-debug: [Assets Memory track]: asset-db-plugin-enable: project start:96.96MB, end 100.43MB, increase: 3.48MB
2024-2-29 10:22:28-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:92.68MB, end 100.44MB, increase: 7.75MB
2024-2-29 10:22:28-debug: asset-db:worker-init: initPlugin (293ms)
2024-2-29 10:22:28-debug: [Assets Memory track]: asset-db:worker-init start:22.36MB, end 95.18MB, increase: 72.82MB
2024-2-29 10:22:28-debug: Run asset db hook programming:beforePreStart ...
2024-2-29 10:22:28-debug: Run asset db hook programming:beforePreStart success!
2024-2-29 10:22:28-debug: Run asset db hook engine-extends:beforePreStart success!
2024-2-29 10:22:29-debug: %cImport%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\chunksbackground: #aaff85; color: #000;color: #000;
2024-2-29 10:22:59-debug: %cMigrate%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\default_prefab\ui\Slider.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
2024-2-29 10:22:59-debug: %cImport%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\default_prefab\ui\Slider.prefabbackground: #aaff85; color: #000;color: #000;
2024-2-29 10:22:59-debug: %cMigrate%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\default_prefab\ui\Sprite.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
2024-2-29 10:22:59-debug: %cMigrate%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\default_prefab\ui\SpriteRenderer.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
2024-2-29 10:22:59-debug: %cImport%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\default_prefab\ui\Sprite.prefabbackground: #aaff85; color: #000;color: #000;
2024-2-29 10:22:59-debug: %cImport%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\default_prefab\ui\SpriteRenderer.prefabbackground: #aaff85; color: #000;color: #000;
2024-2-29 10:22:59-debug: %cMigrate%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\default_prefab\ui\SpriteSplash.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
2024-2-29 10:22:59-debug: %cMigrate%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\default_prefab\ui\TiledMap.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
2024-2-29 10:22:59-debug: %cImport%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\default_prefab\ui\SpriteSplash.prefabbackground: #aaff85; color: #000;color: #000;
2024-2-29 10:22:59-debug: %cMigrate%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\default_prefab\ui\Toggle.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
2024-2-29 10:22:59-debug: %cImport%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\default_prefab\ui\TiledMap.prefabbackground: #aaff85; color: #000;color: #000;
2024-2-29 10:22:59-debug: %cImport%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\default_prefab\ui\Toggle.prefabbackground: #aaff85; color: #000;color: #000;
2024-2-29 10:22:59-debug: %cMigrate%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\default_prefab\ui\VideoPlayer.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
2024-2-29 10:22:59-debug: %cMigrate%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\default_prefab\ui\ToggleContainer.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
2024-2-29 10:22:59-debug: %cImport%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\default_prefab\ui\VideoPlayer.prefabbackground: #aaff85; color: #000;color: #000;
2024-2-29 10:22:59-debug: %cImport%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\default_prefab\ui\ToggleContainer.prefabbackground: #aaff85; color: #000;color: #000;
2024-2-29 10:22:59-debug: %cImport%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\dependencies\textures\preintegrated-skin.pngbackground: #aaff85; color: #000;color: #000;
2024-2-29 10:22:59-debug: %cMigrate%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\default_prefab\ui\WebView.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
2024-2-29 10:22:59-debug: %cMigrate%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\default_prefab\ui\Widget.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
2024-2-29 10:22:59-debug: %cImport%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\default_prefab\ui\WebView.prefabbackground: #aaff85; color: #000;color: #000;
2024-2-29 10:22:59-debug: %cImport%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\default_prefab\ui\Widget.prefabbackground: #aaff85; color: #000;color: #000;
2024-2-29 10:22:59-debug: %cImport%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\dependencies\textures\lut\original-color-grading.pngbackground: #aaff85; color: #000;color: #000;
2024-2-29 10:22:59-debug: %cMigrate%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\default_prefab\2d\ui\Canvas.prefab(1.1.49)background: #fbe5b5; color: #000;color: #000;
2024-2-29 10:22:59-debug: %cImport%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\default_prefab\2d\ui\Canvas.prefabbackground: #aaff85; color: #000;color: #000;
2024-2-29 10:22:59-debug: %cImport%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\dependencies\textures\preintegrated-skin.png@6c48abackground: #aaff85; color: #000;color: #000;
2024-2-29 10:22:59-debug: %cImport%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\dependencies\textures\lut\original-color-grading.png@6c48abackground: #aaff85; color: #000;color: #000;
2024-2-29 10:22:59-debug: start asset-db(internal) with asset: 463
2024-2-29 10:22:59-debug: %cImport%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\default_fonts\builtin-bitmap\OpenSans-Italic.fntbackground: #aaff85; color: #000;color: #000;
2024-2-29 10:22:59-debug: %cImport%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\default_fonts\builtin-bitmap\OpenSans-BoldItalic.fntbackground: #aaff85; color: #000;color: #000;
2024-2-29 10:22:59-debug: %cImport%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\default_fonts\builtin-bitmap\OpenSans-Bold.fntbackground: #aaff85; color: #000;color: #000;
2024-2-29 10:22:59-debug: %cImport%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\default_ui\atom.plistbackground: #aaff85; color: #000;color: #000;
2024-2-29 10:22:59-debug: %cImport%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\default_ui\atom_new.plistbackground: #aaff85; color: #000;color: #000;
2024-2-29 10:22:59-debug: %cImport%c: D:\Courses\Cocos\Cocos Creators\3.8.1\resources\resources\3d\engine\editor\assets\default_fonts\builtin-bitmap\OpenSans-Regular.fntbackground: #aaff85; color: #000;color: #000;
2024-2-29 10:22:59-debug: [Assets Memory track]: asset-db:worker-init: startup start:574.17MB, end 577.35MB, increase: 3.18MB
2024-2-29 10:22:59-debug: [Assets Memory track]: asset-db:worker-startup-database[internal] start:114.17MB, end 577.35MB, increase: 463.18MB
2024-2-29 10:22:59-debug: asset-db:worker-startup-database[internal] (29685ms)
2024-2-29 10:22:59-debug: asset-db:start-database (30634ms)
2024-2-29 10:22:59-debug: asset-db:ready (37776ms)
2024-2-29 10:23:00-debug: [Build Memory track]: builder:worker-init start:574.29MB, end 588.21MB, increase: 13.92MB
2024-2-29 10:22:59-debug: init worker message success
2024-2-29 10:23:00-debug: programming:execute-script (2ms)
2024-2-29 10:23:00-debug: builder:worker-init (800ms)
2024-2-29 10:23:01-debug: programming:execute-script (7ms)
2024-2-29 10:32:08-debug: %cImport%c: D:\Courses\Cocos\Cocos Projects\Test\assets\HellowWorld.tsbackground: #aaff85; color: #000;color: #000;
2024-2-29 10:32:08-debug: start refresh asset from D:\Courses\Cocos\Cocos Projects\Test\assets\HellowWorld.ts...
2024-2-29 10:32:08-debug: refresh asset D:\Courses\Cocos\Cocos Projects\Test\assets success
2024-2-29 10:33:10-debug: refresh db internal success
2024-2-29 10:33:10-debug: refresh db assets success
2024-2-29 10:33:10-debug: Run asset db hook engine-extends:afterRefresh ...
2024-2-29 10:33:10-debug: Run asset db hook engine-extends:afterRefresh success!
2024-2-29 10:33:10-debug: asset-db:refresh-all-database (126ms)
2024-2-29 10:33:10-debug: asset-db:worker-effect-data-processing (2ms)
2024-2-29 10:33:10-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
2024-2-29 10:33:17-debug: start move asset from D:\Courses\Cocos\Cocos Projects\Test\assets\HellowWorld.ts -> D:\Courses\Cocos\Cocos Projects\Test\assets\HelloWorld.ts...
2024-2-29 10:33:17-debug: start refresh asset from D:\Courses\Cocos\Cocos Projects\Test\assets\HelloWorld.ts...
2024-2-29 10:33:17-debug: %cImport%c: D:\Courses\Cocos\Cocos Projects\Test\assets\HelloWorld.tsbackground: #aaff85; color: #000;color: #000;
2024-2-29 10:33:17-debug: start refresh asset from D:\Courses\Cocos\Cocos Projects\Test\assets...
2024-2-29 10:33:17-debug: move asset from D:\Courses\Cocos\Cocos Projects\Test\assets\HellowWorld.ts -> D:\Courses\Cocos\Cocos Projects\Test\assets\HelloWorld.ts success
2024-2-29 10:33:17-debug: refresh asset D:\Courses\Cocos\Cocos Projects\Test\assets success
2024-2-29 10:33:17-debug: refresh asset D:\Courses\Cocos\Cocos Projects\Test success
2024-2-29 10:33:22-debug: refresh db internal success
2024-2-29 10:33:22-debug: refresh db assets success
2024-2-29 10:33:22-debug: Run asset db hook engine-extends:afterRefresh ...
2024-2-29 10:33:22-debug: Run asset db hook engine-extends:afterRefresh success!
2024-2-29 10:33:22-debug: asset-db:worker-effect-data-processing (2ms)
2024-2-29 10:33:22-debug: asset-db:refresh-all-database (124ms)
2024-2-29 10:33:22-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
2024-2-29 10:33:50-debug: refresh db internal success
2024-2-29 10:33:50-debug: %cImport%c: D:\Courses\Cocos\Cocos Projects\Test\assets\HelloWorld.tsbackground: #aaff85; color: #000;color: #000;
2024-2-29 10:33:50-debug: refresh db assets success
2024-2-29 10:33:50-debug: Run asset db hook engine-extends:afterRefresh ...
2024-2-29 10:33:50-debug: Run asset db hook engine-extends:afterRefresh success!
2024-2-29 10:33:50-debug: asset-db:refresh-all-database (115ms)
2024-2-29 10:33:50-debug: asset-db:worker-effect-data-processing (2ms)
2024-2-29 10:33:50-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
2024-2-29 10:42:58-debug: refresh db internal success
2024-2-29 10:42:58-debug: %cImport%c: D:\Courses\Cocos\Cocos Projects\Test\assets\HelloWorld.tsbackground: #aaff85; color: #000;color: #000;
2024-2-29 10:42:58-debug: refresh db assets success
2024-2-29 10:42:58-debug: Run asset db hook engine-extends:afterRefresh ...
2024-2-29 10:42:58-debug: Run asset db hook engine-extends:afterRefresh success!
2024-2-29 10:42:58-debug: asset-db:refresh-all-database (130ms)
2024-2-29 10:42:58-debug: asset-db:worker-effect-data-processing (1ms)
2024-2-29 10:42:58-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
2024-2-29 10:50:29-debug: refresh db internal success
2024-2-29 10:50:29-debug: %cImport%c: D:\Courses\Cocos\Cocos Projects\Test\assets\HelloWorld.tsbackground: #aaff85; color: #000;color: #000;
2024-2-29 10:50:29-debug: Run asset db hook engine-extends:afterRefresh ...
2024-2-29 10:50:29-debug: refresh db assets success
2024-2-29 10:50:29-debug: Run asset db hook engine-extends:afterRefresh success!
2024-2-29 10:50:29-debug: asset-db:refresh-all-database (106ms)
2024-2-29 10:50:29-debug: asset-db:worker-effect-data-processing (2ms)
2024-2-29 10:50:29-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
2024-2-29 10:50:33-debug: Query all assets info in project
2024-2-29 10:50:33-debug: init custom config: keepNodeUuid: false, useCache: true
2024-2-29 10:50:33-debug:   Number of all scripts: 2
2024-2-29 10:50:33-debug:   Number of other assets: 323
2024-2-29 10:50:33-debug:   Number of all scenes: 0
2024-2-29 10:50:33-debug: reload all scripts.
2024-2-29 10:50:33-debug: Set detail map pack:///resolution-detail-map.json: {}
2024-2-29 10:50:33-debug: D:\Courses\Cocos\Cocos Projects\Test\temp\programming\packer-driver\targets\editor\chunks\93\93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js resolved to D:\Courses\Cocos\Cocos Projects\Test\temp\programming\packer-driver\targets\editor\chunks\93\93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js is not in module cache!
2024-2-29 10:50:33-debug: [[Executor]] Module "cce:/internal/x/cc-fu/base" loaded.
2024-2-29 10:50:33-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-webgl" loaded.
2024-2-29 10:50:33-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-webgl2" loaded.
2024-2-29 10:50:33-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-empty" loaded.
2024-2-29 10:50:33-debug: [[Executor]] Module "cce:/internal/x/cc-fu/skeletal-animation" loaded.
2024-2-29 10:50:33-debug: [[Executor]] Module "cce:/internal/x/cc-fu/animation" loaded.
2024-2-29 10:50:33-debug: [[Executor]] Module "cce:/internal/x/cc-fu/2d" loaded.
2024-2-29 10:50:33-debug: [[Executor]] Module "cce:/internal/x/cc-fu/3d" loaded.
2024-2-29 10:50:33-debug: [[Executor]] Module "cce:/internal/x/cc-fu/sorting" loaded.
2024-2-29 10:50:33-debug: [[Executor]] Module "cce:/internal/x/cc-fu/ui" loaded.
2024-2-29 10:50:33-debug: [[Executor]] Module "cce:/internal/x/cc-fu/particle" loaded.
2024-2-29 10:50:33-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-framework" loaded.
2024-2-29 10:50:33-debug: [[Executor]] Module "cce:/internal/x/cc-fu/particle-2d" loaded.
2024-2-29 10:50:33-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-2d-framework" loaded.
2024-2-29 10:50:33-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-2d-box2d-wasm" loaded.
2024-2-29 10:50:33-debug: [[Executor]] Module "cce:/internal/x/cc-fu/primitive" loaded.
2024-2-29 10:50:33-debug: [[Executor]] Module "cce:/internal/x/cc-fu/intersection-2d" loaded.
2024-2-29 10:50:33-debug: [[Executor]] Module "cce:/internal/x/cc-fu/geometry-renderer" loaded.
2024-2-29 10:50:33-debug: [[Executor]] Module "cce:/internal/x/cc-fu/profiler" loaded.
2024-2-29 10:50:33-debug: [[Executor]] Module "cce:/internal/x/cc-fu/video" loaded.
2024-2-29 10:50:33-debug: [[Executor]] Module "cce:/internal/x/cc-fu/audio" loaded.
2024-2-29 10:50:33-debug: [[Executor]] Module "cce:/internal/x/cc-fu/light-probe" loaded.
2024-2-29 10:50:33-debug: [[Executor]] Module "cce:/internal/x/cc-fu/terrain" loaded.
2024-2-29 10:50:33-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tween" loaded.
2024-2-29 10:50:33-debug: [[Executor]] Module "cce:/internal/x/cc-fu/webview" loaded.
2024-2-29 10:50:33-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tiled-map" loaded.
2024-2-29 10:50:33-debug: [[Executor]] Module "cce:/internal/x/cc-fu/spine" loaded.
2024-2-29 10:50:33-debug: [[Executor]] Module "cce:/internal/x/cc-fu/dragon-bones" loaded.
2024-2-29 10:50:33-debug: [[Executor]] Module "cce:/internal/x/cc-fu/custom-pipeline" loaded.
2024-2-29 10:50:33-debug: [[Executor]] Module "cce:/internal/x/cc-fu/xr" loaded.
2024-2-29 10:50:33-debug: [[Executor]] Module "cce:/internal/x/cc-fu/base" loaded.
2024-2-29 10:50:34-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-webgl2" loaded.
2024-2-29 10:50:34-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-webgl" loaded.
2024-2-29 10:50:34-debug: [[Executor]] Module "cce:/internal/x/cc-fu/animation" loaded.
2024-2-29 10:50:34-debug: [[Executor]] Module "cce:/internal/x/cc-fu/3d" loaded.
2024-2-29 10:50:34-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-empty" loaded.
2024-2-29 10:50:34-debug: [[Executor]] Module "cce:/internal/x/cc-fu/skeletal-animation" loaded.
2024-2-29 10:50:34-debug: [[Executor]] Module "cce:/internal/x/cc-fu/sorting" loaded.
2024-2-29 10:50:34-debug: [[Executor]] Module "cce:/internal/x/cc-fu/2d" loaded.
2024-2-29 10:50:34-debug: [[Executor]] Module "cce:/internal/x/cc-fu/ui" loaded.
2024-2-29 10:50:34-debug: [[Executor]] Module "cce:/internal/x/cc-fu/particle" loaded.
2024-2-29 10:50:34-debug: [[Executor]] Module "cce:/internal/x/cc-fu/particle-2d" loaded.
2024-2-29 10:50:34-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-framework" loaded.
2024-2-29 10:50:34-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-2d-framework" loaded.
2024-2-29 10:50:34-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-2d-box2d-wasm" loaded.
2024-2-29 10:50:34-debug: [[Executor]] Module "cce:/internal/x/cc-fu/intersection-2d" loaded.
2024-2-29 10:50:34-debug: [[Executor]] Module "cce:/internal/x/cc-fu/primitive" loaded.
2024-2-29 10:50:34-debug: [[Executor]] Module "cce:/internal/x/cc-fu/profiler" loaded.
2024-2-29 10:50:34-debug: [[Executor]] Module "cce:/internal/x/cc-fu/geometry-renderer" loaded.
2024-2-29 10:50:34-debug: [[Executor]] Module "cce:/internal/x/cc-fu/xr" loaded.
2024-2-29 10:50:34-debug: [[Executor]] Module "cce:/internal/x/cc-fu/audio" loaded.
2024-2-29 10:50:34-debug: [[Executor]] Module "cce:/internal/x/cc-fu/light-probe" loaded.
2024-2-29 10:50:34-debug: [[Executor]] Module "cce:/internal/x/cc-fu/video" loaded.
2024-2-29 10:50:34-debug: [[Executor]] Module "cce:/internal/x/cc-fu/terrain" loaded.
2024-2-29 10:50:34-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tween" loaded.
2024-2-29 10:50:34-debug: [[Executor]] Module "cce:/internal/x/cc-fu/webview" loaded.
2024-2-29 10:50:34-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tiled-map" loaded.
2024-2-29 10:50:34-debug: [[Executor]] Module "cce:/internal/x/cc-fu/dragon-bones" loaded.
2024-2-29 10:50:34-debug: [[Executor]] Module "cce:/internal/x/cc-fu/spine" loaded.
2024-2-29 10:50:34-debug: [[Executor]] Module "cce:/internal/x/cc-fu/custom-pipeline" loaded.
2024-2-29 10:50:34-debug: [[Executor]] Module "pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js" loaded.
2024-2-29 10:50:34-debug: Invalidating 'pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js'
2024-2-29 10:50:34-debug: [[Executor]] Module "pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js" loaded.
2024-2-29 10:50:34-debug: D:\Courses\Cocos\Cocos Projects\Test\temp\programming\packer-driver\targets\editor\chunks\6d\6d8fd2b0177941b032ddc0733af48a561fb60657.js resolved to D:\Courses\Cocos\Cocos Projects\Test\temp\programming\packer-driver\targets\editor\chunks\6d\6d8fd2b0177941b032ddc0733af48a561fb60657.js is not in module cache!
2024-2-29 10:50:34-debug: [[Executor]] Module "pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js" loaded.
2024-2-29 10:50:34-debug: D:\Courses\Cocos\Cocos Projects\Test\temp\programming\packer-driver\targets\editor\chunks\b1\b125f9d2b5256259980950bcace2367b045770e5.js resolved to D:\Courses\Cocos\Cocos Projects\Test\temp\programming\packer-driver\targets\editor\chunks\b1\b125f9d2b5256259980950bcace2367b045770e5.js is not in module cache!
2024-2-29 10:50:34-debug: [[Executor]] Module "pack:///chunks/b1/b125f9d2b5256259980950bcace2367b045770e5.js" loaded.
2024-2-29 10:50:34-debug: [[Executor]] Register DebugViewRuntimeControl
2024-2-29 10:50:34-debug: [[Executor]] Register HelloWorld
2024-2-29 10:50:34-debug: D:\Courses\Cocos\Cocos Projects\Test\temp\programming\packer-driver\targets\editor\chunks\7f\7f631fa98855894bbfdb1a33422b02f84c3d24b3.js resolved to D:\Courses\Cocos\Cocos Projects\Test\temp\programming\packer-driver\targets\editor\chunks\7f\7f631fa98855894bbfdb1a33422b02f84c3d24b3.js is not in module cache!
2024-2-29 10:50:34-debug: [[Executor]] Module "pack:///chunks/7f/7f631fa98855894bbfdb1a33422b02f84c3d24b3.js" loaded.
2024-2-29 10:50:34-debug: Incremental keys: 
2024-2-29 10:50:34-debug: [[Executor]] Module "pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js" loaded.
2024-2-29 10:50:34-debug: Query asset bundle start0%
2024-2-29 10:50:34-debug: // ---- build task Query asset bundle ----
2024-2-29 10:50:34-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,511d2633-09a7-4bdd-ac42-f778032124b3,5d45aa00-e064-4938-b314-4265f0c2258c,9361fd90-ba52-4f84-aa93-6e878fd576ca,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,d1346436-ac96-4271-b863-1f4fdead95b0,971bdb23-3ff6-43eb-b422-1c30165a3663,17debcc3-0a6b-4b8a-b00b-dc58b885581e,711ebe11-f673-4cd9-9a83-63c60ba54c5b,c0143906-9aed-447e-9436-2ae8512d1b6e,14da1725-c4c2-42b4-ab08-ee0aeb6898b3,081cab31-dccd-428e-8652-f2404cc81c47,78e0584a-4343-4727-8f37-e14e65c2a2db,ba21476f-2866-4f81-9c4d-6e359316e448,871c3b6c-7379-419d-bda3-794b239ab90d,1d08ef62-a503-4ce2-8b9a-46c90873f7d3
2024-2-29 10:50:34-debug: run build task Query asset bundle success in 10 ms √5%
2024-2-29 10:50:34-debug: [Build Memory track]: Query asset bundle start:278.41MB, end 278.68MB, increase: 277.46KB
2024-2-29 10:50:34-debug: // ---- build task Query asset bundle ---- (10ms)
2024-2-29 10:50:34-debug: // ---- build task Query asset bundle ----
2024-2-29 10:50:34-debug: Query asset bundle start5%
2024-2-29 10:50:34-debug: // ---- build task Query asset bundle ---- (2ms)
2024-2-29 10:50:34-debug: run build task Query asset bundle success in 2 ms √10%
2024-2-29 10:50:34-debug: [Build Memory track]: Query asset bundle start:278.69MB, end 278.71MB, increase: 17.06KB
2024-2-29 10:50:34-debug: Sort some build options to settings.json start10%
2024-2-29 10:50:34-debug: // ---- build task Sort some build options to settings.json ----
2024-2-29 10:50:34-debug: // ---- build task Sort some build options to settings.json ---- (1ms)
2024-2-29 10:50:34-debug: [Build Memory track]: Sort some build options to settings.json start:278.73MB, end 278.74MB, increase: 17.41KB
2024-2-29 10:50:34-debug: run build task Sort some build options to settings.json success in 1 ms √12%
2024-2-29 10:50:34-debug: Fill script data to settings start12%
2024-2-29 10:50:34-debug: // ---- build task Fill script data to settings ----
2024-2-29 10:50:34-debug: // ---- build task Fill script data to settings ---- (1ms)
2024-2-29 10:50:34-debug: run build task Fill script data to settings success in 1 ms √13%
2024-2-29 10:50:34-debug: [Build Memory track]: Fill script data to settings start:278.76MB, end 278.78MB, increase: 18.14KB
2024-2-29 10:50:34-debug: // ---- build task Sort some build options to settings.json ----
2024-2-29 10:50:34-debug: Sort some build options to settings.json start13%
2024-2-29 10:50:34-debug: // ---- build task Sort some build options to settings.json ---- (5ms)
2024-2-29 10:50:34-debug: run build task Sort some build options to settings.json success in 5 ms √15%
2024-2-29 10:50:34-debug: [Build Memory track]: Sort some build options to settings.json start:278.79MB, end 278.91MB, increase: 123.04KB
2024-2-29 10:51:10-debug: refresh db internal success
2024-2-29 10:51:10-debug: refresh db assets success
2024-2-29 10:51:10-debug: Run asset db hook engine-extends:afterRefresh ...
2024-2-29 10:51:10-debug: Run asset db hook engine-extends:afterRefresh success!
2024-2-29 10:51:10-debug: asset-db:refresh-all-database (130ms)
2024-2-29 10:51:10-debug: asset-db:worker-effect-data-processing (6ms)
2024-2-29 10:51:10-debug: asset-db-hook-engine-extends-afterRefresh (7ms)
2024-2-29 10:51:27-debug: Query all assets info in project
2024-2-29 10:51:27-debug: init custom config: keepNodeUuid: false, useCache: true
2024-2-29 10:51:27-debug:   Number of all scenes: 0
2024-2-29 10:51:27-debug:   Number of all scripts: 2
2024-2-29 10:51:27-debug:   Number of other assets: 323
2024-2-29 10:51:27-debug: reload all scripts.
2024-2-29 10:51:27-debug: Unregister HelloWorld
2024-2-29 10:51:27-debug: Invalidating 'pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js'
2024-2-29 10:51:27-debug: Set detail map pack:///resolution-detail-map.json: {}
2024-2-29 10:51:27-debug: Invalidating 'pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js'
2024-2-29 10:51:27-debug: Unregister DebugViewRuntimeControl
2024-2-29 10:51:27-debug: Invalidating 'pack:///chunks/b1/b125f9d2b5256259980950bcace2367b045770e5.js'
2024-2-29 10:51:27-debug: Invalidating 'pack:///chunks/7f/7f631fa98855894bbfdb1a33422b02f84c3d24b3.js'
